# 100 0.1
# 100 0.1
0.85 -4.85 -1.37457
0.95 -4.85 -1.85351
1.05 -4.85 -2.30357
1.15 -4.85 -2.72286
1.25 -4.85 -3.11028
1.35 -4.85 -3.46554
1.45 -4.85 -3.78897
1.55 -4.85 -4.0815
1.65 -4.85 -4.34456
1.75 -4.85 -4.57995
1.85 -4.85 -4.78977
1.95 -4.85 -4.9763
2.05 -4.85 -5.14192
2.15 -4.85 -5.28903
2.25 -4.85 -5.4199
2.35 -4.85 -5.53662
2.45 -4.85 -5.64101
2.55 -4.85 -5.73453
2.65 -4.85 -5.8182
2.75 -4.85 -5.89261
2.85 -4.85 -5.9578
2.95 -4.85 -6.01331
3.05 -4.85 -6.0582
3.15 -4.85 -6.09106
3.25 -4.85 -6.11011
3.35 -4.85 -6.11328
3.45 -4.85 -6.09837
3.55 -4.85 -6.06311
3.65 -4.85 -6.00539
3.75 -4.85 -5.92335
3.85 -4.85 -5.81555
3.95 -4.85 -5.68108
4.05 -4.85 -5.51967
4.15 -4.85 -5.33173
4.25 -4.85 -5.11843
4.35 -4.85 -4.88165
4.45 -4.85 -4.62396
4.55 -4.85 -4.34856
4.65 -4.85 -4.05913
4.75 -4.85 -3.75973
4.85 -4.85 -3.45463
4.95 -4.85 -3.14818
-4.95 -4.75 10.2461
-4.85 -4.75 10.7569
-4.75 -4.75 11.1868
-4.65 -4.75 11.5237
-4.55 -4.75 11.7578
-4.45 -4.75 11.8815
-4.35 -4.75 11.8903
-4.25 -4.75 11.7826
-4.15 -4.75 11.5602
-4.05 -4.75 11.228
-3.95 -4.75 10.794
-3.85 -4.75 10.2692
-3.75 -4.75 9.66688
-3.65 -4.75 9.00268
-3.55 -4.75 8.2937
-3.45 -4.75 7.55816
-3.35 -4.75 6.81475
-3.25 -4.75 6.08212
-3.15 -4.75 5.37825
-3.05 -4.75 4.71999
-2.95 -4.75 4.12249
-2.85 -4.75 3.59882
-2.75 -4.75 3.15957
-2.65 -4.75 2.81258
-2.55 -4.75 2.56269
-2.45 -4.75 2.41171
-2.35 -4.75 2.35832
-2.25 -4.75 2.39823
-2.15 -4.75 2.52429
-2.05 -4.75 2.72685
-1.95 -4.75 2.99404
-1.85 -4.75 3.31226
-1.75 -4.75 3.6666
-1.65 -4.75 4.04145
-1.55 -4.75 4.42092
-1.45 -4.75 4.78945
-1.35 -4.75 5.13229
-1.25 -4.75 5.4359
-1.15 -4.75 5.68841
-1.05 -4.75 5.87985
-0.95 -4.75 6.00244
-0.85 -4.75 6.05067
-0.75 -4.75 6.02138
-0.65 -4.75 5.91367
-0.55 -4.75 5.72883
-0.45 -4.75 5.47011
-0.35 -4.75 5.14249
-0.25 -4.75 4.75244
-0.15 -4.75 4.30752
-0.05 -4.75 3.81618
0.05 -4.75 3.28734
0.15 -4.75 2.73017
0.25 -4.75 2.15378
0.35 -4.75 1.56695
0.45 -4.75 0.977995
0.55 -4.75 0.394515
0.65 -4.75 -0.176676
0.75 -4.75 -0.729664
0.85 -4.75 -1.25948
0.95 -4.75 -1.7621
1.05 -4.75 -2.23449
1.15 -4.75 -2.67448
1.25 -4.75 -3.08079
1.35 -4.75 -3.45293
1.45 -4.75 -3.7911
1.55 -4.75 -4.09614
1.65 -4.75 -4.3694
1.75 -4.75 -4.6127
1.85 -4.75 -4.82817
1.95 -4.75 -5.01821
2.05 -4.75 -5.18534
2.15 -4.75 -5.33215
2.25 -4.75 -5.46118
2.35 -4.75 -5.5748
2.45 -4.75 -5.67517
2.55 -4.75 -5.76409
2.65 -4.75 -5.84296
2.75 -4.75 -5.91271
2.85 -4.75 -5.97375
2.95 -4.75 -6.02593
3.05 -4.75 -6.06859
3.15 -4.75 -6.10054
3.25 -4.75 -6.12016
3.35 -4.75 -6.12549
3.45 -4.75 -6.11431
3.55 -4.75 -6.08433
3.65 -4.75 -6.03329
3.75 -4.75 -5.95915
3.85 -4.75 -5.86022
3.95 -4.75 -5.7353
4.05 -4.75 -5.5838
4.15 -4.75 -5.4058
4.25 -4.75 -5.20212
4.35 -4.75 -4.97435
4.45 -4.75 -4.72475
4.55 -4.75 -4.45627
4.65 -4.75 -4.17239
4.75 -4.75 -3.87702
4.85 -4.75 -3.57436
4.95 -4.75 -3.26872
-4.95 -4.65 10.1396
-4.85 -4.65 10.6483
-4.75 -4.65 11.0764
-4.65 -4.65 11.4119
-4.55 -4.65 11.6445
-4.45 -4.65 11.7667
-4.35 -4.65 11.7735
-4.25 -4.65 11.6633
-4.15 -4.65 11.4377
-4.05 -4.65 11.1014
-3.95 -4.65 10.6624
-3.85 -4.65 10.1316
-3.75 -4.65 9.52239
-3.65 -4.65 8.85056
-3.55 -4.65 8.13341
-3.45 -4.65 7.38947
-3.35 -4.65 6.63783
-3.25 -4.65 5.89757
-3.15 -4.65 5.18721
-3.05 -4.65 4.5241
-2.95 -4.65 3.92397
-2.85 -4.65 3.40039
-2.75 -4.65 2.96444
-2.65 -4.65 2.62436
-2.55 -4.65 2.38532
-2.45 -4.65 2.24931
-2.35 -4.65 2.21508
-2.25 -4.65 2.27825
-2.15 -4.65 2.43144
-2.05 -4.65 2.66462
-1.95 -4.65 2.9654
-1.85 -4.65 3.31956
-1.75 -4.65 3.71149
-1.65 -4.65 4.12475
-1.55 -4.65 4.54266
-1.45 -4.65 4.94883
-1.35 -4.65 5.32769
-1.25 -4.65 5.66498
-1.15 -4.65 5.94814
-1.05 -4.65 6.16667
-0.95 -4.65 6.31231
-0.85 -4.65 6.37925
-0.75 -4.65 6.36412
-0.65 -4.65 6.26594
-0.55 -4.65 6.08606
-0.45 -4.65 5.82786
-0.35 -4.65 5.49657
-0.25 -4.65 5.09895
-0.15 -4.65 4.64295
-0.05 -4.65 4.13742
0.05 -4.65 3.59174
0.15 -4.65 3.01553
0.25 -4.65 2.41834
0.35 -4.65 1.80943
0.45 -4.65 1.19756
0.55 -4.65 0.590747
0.65 -4.65 -0.00377805
0.75 -4.65 -0.579718
0.85 -4.65 -1.13174
0.95 -4.65 -1.65551
1.05 -4.65 -2.14766
1.15 -4.65 -2.60579
1.25 -4.65 -3.02835
1.35 -4.65 -3.41467
1.45 -4.65 -3.76479
1.55 -4.65 -4.07945
1.65 -4.65 -4.35993
1.75 -4.65 -4.60805
1.85 -4.65 -4.82599
1.95 -4.65 -5.01625
2.05 -4.65 -5.18153
2.15 -4.65 -5.32464
2.25 -4.65 -5.4484
2.35 -4.65 -5.55553
2.45 -4.65 -5.64854
2.55 -4.65 -5.72963
2.65 -4.65 -5.80063
2.75 -4.65 -5.86288
2.85 -4.65 -5.91719
2.95 -4.65 -5.9638
3.05 -4.65 -6.00238
3.15 -4.65 -6.03202
3.25 -4.65 -6.05132
3.35 -4.65 -6.05843
3.45 -4.65 -6.0512
3.55 -4.65 -6.0273
3.65 -4.65 -5.98435
3.75 -4.65 -5.92013
3.85 -4.65 -5.83266
3.95 -4.65 -5.72043
4.05 -4.65 -5.58248
4.15 -4.65 -5.4185
4.25 -4.65 -5.2289
4.35 -4.65 -5.01485
4.45 -4.65 -4.77826
4.55 -4.65 -4.52172
4.65 -4.65 -4.24842
4.75 -4.65 -3.96204
4.85 -4.65 -3.6666
4.95 -4.65 -3.36632
-4.95 -4.55 9.89273
-4.85 -4.55 10.3926
-4.75 -4.55 10.8134
-4.65 -4.55 11.1428
-4.55 -4.55 11.3706
-4.45 -4.55 11.4892
-4.35 -4.55 11.4934
-4.25 -4.55 11.3814
-4.15 -4.55 11.1546
-4.05 -4.55 10.8174
-3.95 -4.55 10.3777
-3.85 -4.55 9.84616
-3.75 -4.55 9.23618
-3.65 -4.55 8.56339
-3.55 -4.55 7.84518
-3.45 -4.55 7.1002
-3.35 -4.55 6.34775
-3.25 -4.55 5.6072
-3.15 -4.55 4.89744
-3.05 -4.55 4.23622
-2.95 -4.55 3.63971
-2.85 -4.55 3.12194
-2.75 -4.55 2.69441
-2.65 -4.55 2.36576
-2.55 -4.55 2.14146
-2.45 -4.55 2.02372
-2.35 -4.55 2.01138
-2.25 -4.55 2.10003
-2.15 -4.55 2.28214
-2.05 -4.55 2.54735
-1.95 -4.55 2.88287
-1.85 -4.55 3.2739
-1.75 -4.55 3.7042
-1.65 -4.55 4.15663
-1.55 -4.55 4.61373
-1.45 -4.55 5.05836
-1.35 -4.55 5.4742
-1.25 -4.55 5.84628
-1.15 -4.55 6.16142
-1.05 -4.55 6.40856
-0.95 -4.55 6.57903
-0.85 -4.55 6.66666
-0.75 -4.55 6.66789
-0.65 -4.55 6.58167
-0.55 -4.55 6.40934
-0.45 -4.55 6.15441
-0.35 -4.55 5.82232
-0.25 -4.55 5.42011
-0.15 -4.55 4.95607
-0.05 -4.55 4.43943
0.05 -4.55 3.87997
0.15 -4.55 3.28776
0.25 -4.55 2.6728
0.35 -4.55 2.0448
0.45 -4.55 1.41293
0.55 -4.55 0.785674
0.65 -4.55 0.170655
0.75 -4.55 -0.425426
0.85 -4.55 -0.996867
0.95 -4.55 -1.53898
1.05 -4.55 -2.04807
1.15 -4.55 -2.52145
1.25 -4.55 -2.95733
1.35 -4.55 -3.35481
1.45 -4.55 -3.71378
1.55 -4.55 -4.03484
1.65 -4.55 -4.31923
1.75 -4.55 -4.56875
1.85 -4.55 -4.78564
1.95 -4.55 -4.97252
2.05 -4.55 -5.13229
2.15 -4.55 -5.26801
2.25 -4.55 -5.38281
2.35 -4.55 -5.47977
2.45 -4.55 -5.56182
2.55 -4.55 -5.6316
2.65 -4.55 -5.69141
2.75 -4.55 -5.74307
2.85 -4.55 -5.78784
2.95 -4.55 -5.82641
3.05 -4.55 -5.85883
3.15 -4.55 -5.88453
3.25 -4.55 -5.90237
3.35 -4.55 -5.91067
3.45 -4.55 -5.90738
3.55 -4.55 -5.89016
3.65 -4.55 -5.85652
3.75 -4.55 -5.80403
3.85 -4.55 -5.73047
3.95 -4.55 -5.63394
4.05 -4.55 -5.51309
4.15 -4.55 -5.36713
4.25 -4.55 -5.19602
4.35 -4.55 -5.00044
4.45 -4.55 -4.78181
4.55 -4.55 -4.54231
4.65 -4.55 -4.28472
4.75 -4.55 -4.01239
4.85 -4.55 -3.7291
4.95 -4.55 -3.43887
-4.95 -4.45 9.50615
-4.85 -4.45 9.99036
-4.75 -4.45 10.3979
-4.65 -4.45 10.7166
-4.55 -4.45 10.9363
-4.45 -4.45 11.0492
-4.35 -4.45 11.0501
-4.25 -4.45 10.937
-4.15 -4.45 10.7109
-4.05 -4.45 10.3761
-3.95 -4.45 9.94004
-3.85 -4.45 9.41311
-3.75 -4.45 8.80843
-3.65 -4.45 8.14141
-3.55 -4.45 7.42931
-3.45 -4.45 6.6907
-3.35 -4.45 5.94492
-3.25 -4.45 5.21145
-3.15 -4.45 4.50937
-3.05 -4.45 3.85673
-2.95 -4.45 3.27003
-2.85 -4.45 2.76365
-2.75 -4.45 2.3495
-2.65 -4.45 2.03654
-2.55 -4.45 1.83057
-2.45 -4.45 1.73403
-2.35 -4.45 1.74591
-2.25 -4.45 1.86182
-2.15 -4.45 2.07413
-2.05 -4.45 2.37228
-1.95 -4.45 2.74312
-1.85 -4.45 3.17139
-1.75 -4.45 3.64031
-1.65 -4.45 4.1321
-1.55 -4.45 4.62864
-1.45 -4.45 5.11208
-1.35 -4.45 5.56542
-1.25 -4.45 5.97303
-1.15 -4.45 6.32114
-1.05 -4.45 6.59816
-0.95 -4.45 6.795
-0.85 -4.45 6.90517
-0.75 -4.45 6.92488
-0.65 -4.45 6.85298
-0.55 -4.45 6.69079
-0.45 -4.45 6.44192
-0.35 -4.45 6.11198
-0.25 -4.45 5.70823
-0.15 -4.45 5.23929
-0.05 -4.45 4.71471
0.05 -4.45 4.14469
0.15 -4.45 3.53967
0.25 -4.45 2.91011
0.35 -4.45 2.26613
0.45 -4.45 1.61735
0.55 -4.45 0.972672
0.65 -4.45 0.34016
0.75 -4.45 -0.273082
0.85 -4.45 -0.86096
0.95 -4.45 -1.41841
1.05 -4.45 -1.94142
1.15 -4.45 -2.42697
1.25 -4.45 -2.87301
1.35 -4.45 -3.2784
1.45 -4.45 -3.64287
1.55 -4.45 -3.96688
1.65 -4.45 -4.25163
1.75 -4.45 -4.49889
1.85 -4.45 -4.71099
1.95 -4.45 -4.89068
2.05 -4.45 -5.04108
2.15 -4.45 -5.16551
2.25 -4.45 -5.26746
2.35 -4.45 -5.3504
2.45 -4.45 -5.41772
2.55 -4.45 -5.47255
2.65 -4.45 -5.51769
2.75 -4.45 -5.55549
2.85 -4.45 -5.58774
2.95 -4.45 -5.61561
3.05 -4.45 -5.63958
3.15 -4.45 -5.65949
3.25 -4.45 -5.6745
3.35 -4.45 -5.68316
3.45 -4.45 -5.68354
3.55 -4.45 -5.67332
3.65 -4.45 -5.64993
3.75 -4.45 -5.61075
3.85 -4.45 -5.55326
3.95 -4.45 -5.47521
4.05 -4.45 -5.37475
4.15 -4.45 -5.25064
4.25 -4.45 -5.10225
4.35 -4.45 -4.92971
4.45 -4.45 -4.7339
4.55 -4.45 -4.51643
4.65 -4.45 -4.27963
4.75 -4.45 -4.02642
4.85 -4.45 -3.76021
4.95 -4.45 -3.48479
-4.95 -4.35 8.9847
-4.85 -4.35 9.44654
-4.75 -4.35 9.83508
-4.65 -4.35 10.1385
-4.55 -4.35 10.3467
-4.45 -4.35 10.4519
-4.35 -4.35 10.4488
-4.25 -4.35 10.3352
-4.15 -4.35 10.1118
-4.05 -4.35 9.78247
-3.95 -4.35 9.35423
-3.85 -4.35 8.83708
-3.75 -4.35 8.24367
-3.65 -4.35 7.58901
-3.55 -4.35 6.89003
-3.45 -4.35 6.16504
-3.35 -4.35 5.43321
-3.25 -4.35 4.71398
-3.15 -4.35 4.02645
-3.05 -4.35 3.38883
-2.95 -4.35 2.81783
-2.85 -4.35 2.32812
-2.75 -4.35 1.93192
-2.65 -4.35 1.63853
-2.55 -4.35 1.45404
-2.45 -4.35 1.38116
-2.35 -4.35 1.41905
-2.25 -4.35 1.56343
-2.15 -4.35 1.80665
-2.05 -4.35 2.13801
-1.95 -4.35 2.54412
-1.85 -4.35 3.00939
-1.75 -4.35 3.51654
-1.65 -4.35 4.04729
-1.55 -4.35 4.58294
-1.45 -4.35 5.10501
-1.35 -4.35 5.59588
-1.25 -4.35 6.03933
-1.15 -4.35 6.42102
-1.05 -4.35 6.72888
-0.95 -4.35 6.95338
-0.85 -4.35 7.08772
-0.75 -4.35 7.12789
-0.65 -4.35 7.07257
-0.55 -4.35 6.92307
-0.45 -4.35 6.68303
-0.35 -4.35 6.35818
-0.25 -4.35 5.95599
-0.15 -4.35 5.48533
-0.05 -4.35 4.95607
0.05 -4.35 4.37874
0.15 -4.35 3.76418
0.25 -4.35 3.12325
0.35 -4.35 2.46649
0.45 -4.35 1.80395
0.55 -4.35 1.14499
0.65 -4.35 0.49808
0.75 -4.35 -0.129241
0.85 -4.35 -0.730467
0.95 -4.35 -1.30015
1.05 -4.35 -1.83391
1.15 -4.35 -2.3284
1.25 -4.35 -2.7813
1.35 -4.35 -3.19122
1.45 -4.35 -3.55769
1.55 -4.35 -3.88106
1.65 -4.35 -4.16246
1.75 -4.35 -4.40369
1.85 -4.35 -4.60714
1.95 -4.35 -4.77573
2.05 -4.35 -4.91279
2.15 -4.35 -5.02196
2.25 -4.35 -5.1071
2.35 -4.35 -5.17211
2.45 -4.35 -5.22086
2.55 -4.35 -5.25702
2.65 -4.35 -5.28395
2.75 -4.35 -5.30455
2.85 -4.35 -5.32118
2.95 -4.35 -5.33554
3.05 -4.35 -5.34863
3.15 -4.35 -5.3607
3.25 -4.35 -5.37129
3.35 -4.35 -5.37922
3.45 -4.35 -5.38271
3.55 -4.35 -5.3795
3.65 -4.35 -5.36697
3.75 -4.35 -5.34232
3.85 -4.35 -5.30272
3.95 -4.35 -5.24554
4.05 -4.35 -5.16845
4.15 -4.35 -5.06964
4.25 -4.35 -4.94788
4.35 -4.35 -4.80267
4.45 -4.35 -4.63424
4.55 -4.35 -4.44358
4.65 -4.35 -4.23245
4.75 -4.35 -4.00323
4.85 -4.35 -3.75893
4.95 -4.35 -3.50296
-4.95 -4.25 8.33756
-4.85 -4.25 8.77067
-4.75 -4.25 9.1348
-4.65 -4.25 9.41851
-4.55 -4.25 9.61198
-4.45 -4.25 9.70747
-4.35 -4.25 9.6997
-4.25 -4.25 9.5861
-4.15 -4.25 9.3671
-4.05 -4.25 9.04615
-3.95 -4.25 8.62973
-3.85 -4.25 8.12724
-3.75 -4.25 7.55074
-3.65 -4.25 6.91469
-3.55 -4.25 6.23547
-3.45 -4.25 5.53094
-3.35 -4.25 4.81995
-3.25 -4.25 4.12168
-3.15 -4.25 3.45513
-3.05 -4.25 2.83851
-2.95 -4.25 2.28863
-2.85 -4.25 1.82037
-2.75 -4.25 1.44618
-2.65 -4.25 1.17567
-2.55 -4.25 1.01523
-2.45 -4.25 0.967851
-2.35 -4.25 1.03293
-2.25 -4.25 1.20633
-2.15 -4.25 1.48049
-2.05 -4.25 1.84466
-1.95 -4.25 2.28532
-1.85 -4.25 2.78662
-1.75 -4.25 3.33096
-1.65 -4.25 3.89963
-1.55 -4.25 4.47343
-1.45 -4.25 5.03337
-1.35 -4.25 5.56128
-1.25 -4.25 6.0404
-1.15 -4.25 6.45586
-1.05 -4.25 6.79514
-0.95 -4.25 7.0483
-0.85 -4.25 7.20821
-0.75 -4.25 7.2706
-0.65 -4.25 7.23399
-0.55 -4.25 7.09961
-0.45 -4.25 6.87108
-0.35 -4.25 6.55424
-0.25 -4.25 6.15668
-0.15 -4.25 5.68748
-0.05 -4.25 5.15678
0.05 -4.25 4.57542
0.15 -4.25 3.95461
0.25 -4.25 3.30556
0.35 -4.25 2.63924
0.45 -4.25 1.96614
0.55 -4.25 1.29604
0.65 -4.25 0.637861
0.75 -4.25 -0.000417789
0.85 -4.25 -0.611863
0.95 -4.25 -1.19062
1.05 -4.25 -1.73192
1.15 -4.25 -2.23208
1.25 -4.25 -2.68847
1.35 -4.25 -3.09946
1.45 -4.25 -3.46439
1.55 -4.25 -3.7835
1.65 -4.25 -4.05783
1.75 -4.25 -4.28922
1.85 -4.25 -4.48016
1.95 -4.25 -4.63373
2.05 -4.25 -4.75353
2.15 -4.25 -4.84351
2.25 -4.25 -4.90792
2.35 -4.25 -4.95114
2.45 -4.25 -4.97754
2.55 -4.25 -4.99136
2.65 -4.25 -4.99654
2.75 -4.25 -4.99659
2.85 -4.25 -4.99447
2.95 -4.25 -4.99247
3.05 -4.25 -4.99212
3.15 -4.25 -4.99417
3.25 -4.25 -4.99854
3.35 -4.25 -5.00439
3.45 -4.25 -5.01014
3.55 -4.25 -5.01362
3.65 -4.25 -5.01218
3.75 -4.25 -5.00284
3.85 -4.25 -4.98251
3.95 -4.25 -4.94813
4.05 -4.25 -4.8969
4.15 -4.25 -4.82638
4.25 -4.25 -4.73471
4.35 -4.25 -4.62066
4.45 -4.25 -4.48376
4.55 -4.25 -4.3243
4.65 -4.25 -4.14336
4.75 -4.25 -3.94273
4.85 -4.25 -3.72488
4.95 -4.25 -3.49279
-4.95 -4.15 7.57796
-4.85 -4.15 7.97648
-4.75 -4.15 8.3112
-4.65 -4.15 8.57115
-4.55 -4.15 8.74688
-4.45 -4.15 8.83077
-4.35 -4.15 8.81752
-4.25 -4.15 8.70436
-4.15 -4.15 8.49135
-4.05 -4.15 8.18141
-3.95 -4.15 7.7804
-3.85 -4.15 7.29702
-3.75 -4.15 6.7426
-3.65 -4.15 6.13084
-3.55 -4.15 5.47743
-3.45 -4.15 4.79962
-3.35 -4.15 4.11572
-3.25 -4.15 3.44451
-3.15 -4.15 2.80474
-3.05 -4.15 2.21446
-2.95 -4.15 1.69047
-2.85 -4.15 1.24775
-2.75 -4.15 0.898974
-2.65 -4.15 0.653985
-2.55 -4.15 0.519486
-2.45 -4.15 0.49875
-2.35 -4.15 0.591468
-2.25 -4.15 0.793725
-2.15 -4.15 1.09811
-2.05 -4.15 1.49395
-1.95 -4.15 1.9677
-1.85 -4.15 2.50336
-1.75 -4.15 3.08314
-1.65 -4.15 3.68799
-1.55 -4.15 4.29835
-1.45 -4.15 4.89479
-1.35 -4.15 5.45867
-1.25 -4.15 5.97276
-1.15 -4.15 6.42174
-1.05 -4.15 6.79262
-0.95 -4.15 7.07509
-0.85 -4.15 7.26167
-0.75 -4.15 7.34781
-0.65 -4.15 7.33185
-0.55 -4.15 7.21485
-0.45 -4.15 7.00042
-0.35 -4.15 6.69439
-0.25 -4.15 6.30445
-0.15 -4.15 5.83984
-0.05 -4.15 5.31091
0.05 -4.15 4.72877
0.15 -4.15 4.10494
0.25 -4.15 3.451
0.35 -4.15 2.77833
0.45 -4.15 2.09782
0.55 -4.15 1.4197
0.65 -4.15 0.75336
0.75 -4.15 0.107223
0.85 -4.15 -0.511328
0.95 -4.15 -1.09601
1.05 -4.15 -1.64166
1.15 -4.15 -2.14423
1.25 -4.15 -2.60078
1.35 -4.15 -3.00944
1.45 -4.15 -3.36934
1.55 -4.15 -3.68059
1.65 -4.15 -3.94422
1.75 -4.15 -4.16207
1.85 -4.15 -4.33675
1.95 -4.15 -4.47153
2.05 -4.15 -4.57028
2.15 -4.15 -4.6373
2.25 -4.15 -4.67725
2.35 -4.15 -4.69498
2.45 -4.15 -4.69542
2.55 -4.15 -4.68338
2.65 -4.15 -4.66342
2.75 -4.15 -4.63967
2.85 -4.15 -4.61574
2.95 -4.15 -4.59452
3.05 -4.15 -4.57813
3.15 -4.15 -4.56784
3.25 -4.15 -4.56404
3.35 -4.15 -4.56622
3.45 -4.15 -4.57308
3.55 -4.15 -4.58256
3.65 -4.15 -4.592
3.75 -4.15 -4.5983
3.85 -4.15 -4.5981
3.95 -4.15 -4.58793
4.05 -4.15 -4.56446
4.15 -4.15 -4.52465
4.25 -4.15 -4.46592
4.35 -4.15 -4.3863
4.45 -4.15 -4.28454
4.55 -4.15 -4.16014
4.65 -4.15 -4.01344
4.75 -4.15 -3.84554
4.85 -4.15 -3.65828
4.95 -4.15 -3.45417
-4.95 -4.05 6.7227
-4.85 -4.05 7.08151
-4.75 -4.05 7.38237
-4.65 -4.05 7.61497
-4.55 -4.05 7.77023
-4.45 -4.05 7.8408
-4.35 -4.05 7.82135
-4.25 -4.05 7.70895
-4.15 -4.05 7.50322
-4.05 -4.05 7.20655
-3.95 -4.05 6.82407
-3.85 -4.05 6.36368
-3.75 -4.05 5.83584
-3.65 -4.05 5.25335
-3.55 -4.05 4.63107
-3.45 -4.05 3.98545
-3.35 -4.05 3.3341
-3.25 -4.05 2.69525
-3.15 -4.05 2.08722
-3.05 -4.05 1.5278
-2.95 -4.05 1.03367
-2.85 -4.05 0.619835
-2.75 -4.05 0.299072
-2.65 -4.05 0.0814685
-2.55 -4.05 -0.0259864
-2.45 -4.05 -0.0197007
-2.35 -4.05 0.100339
-2.25 -4.05 0.330513
-2.15 -4.05 0.663654
-2.05 -4.05 1.08927
-1.95 -4.05 1.59387
-1.85 -4.05 2.1615
-1.75 -4.05 2.77422
-1.65 -4.05 3.41283
-1.55 -4.05 4.05748
